"berkas_citra","nama"
"483__M_Right_index_finger.BMP","Anthony Bahringer"
"483__M_Right_little_finger.BMP","Anthony Bahringer"
"483__M_Right_middle_finger.BMP","Anthony Bahringer"
"483__M_Right_ring_finger.BMP","Anthony Bahringer"
"483__M_Right_thumb_finger.BMP","Anthony Bahringer"
"484__M_Left_index_finger.BMP","Marta Langosh"
"484__M_Left_little_finger.BMP","Marta Langosh"
"484__M_Left_middle_finger.BMP","Marta Langosh"
"484__M_Left_ring_finger.BMP","Marta Langosh"
"484__M_Left_thumb_finger.BMP","Marta Langosh"
"484__M_Right_index_finger.BMP","Marta Langosh"
"484__M_Right_little_finger.BMP","Marta Langosh"
"484__M_Right_middle_finger.BMP","Marta Langosh"
"484__M_Right_ring_finger.BMP","Marta Langosh"
"484__M_Right_thumb_finger.BMP","Marta Langosh"
"485__M_Left_index_finger.BMP","Olga Roberts"
"485__M_Left_little_finger.BMP","Olga Roberts"
"485__M_Left_middle_finger.BMP","Olga Roberts"
"485__M_Left_ring_finger.BMP","Olga Roberts"
"485__M_Left_thumb_finger.BMP","Olga Roberts"
"485__M_Right_index_finger.BMP","Olga Roberts"
"485__M_Right_little_finger.BMP","Olga Roberts"
"485__M_Right_middle_finger.BMP","Olga Roberts"
"485__M_Right_ring_finger.BMP","Olga Roberts"
"485__M_Right_thumb_finger.BMP","Olga Roberts"
"486__M_Left_index_finger.BMP","Steven Stracke"
"486__M_Left_little_finger.BMP","Steven Stracke"
"486__M_Left_middle_finger.BMP","Steven Stracke"
"486__M_Left_ring_finger.BMP","Steven Stracke"
"486__M_Left_thumb_finger.BMP","Steven Stracke"
"486__M_Right_index_finger.BMP","Steven Stracke"
"486__M_Right_little_finger.BMP","Steven Stracke"
"486__M_Right_middle_finger.BMP","Steven Stracke"
"486__M_Right_ring_finger.BMP","Steven Stracke"
"486__M_Right_thumb_finger.BMP","Steven Stracke"
"487__M_Left_index_finger.BMP","Mr. Lynn Roberts MD"
"487__M_Left_little_finger.BMP","Mr. Lynn Roberts MD"
"487__M_Left_middle_finger.BMP","Mr. Lynn Roberts MD"
"487__M_Left_ring_finger.BMP","Mr. Lynn Roberts MD"
"487__M_Left_thumb_finger.BMP","Mr. Lynn Roberts MD"
"487__M_Right_index_finger.BMP","Mr. Lynn Roberts MD"
"487__M_Right_little_finger.BMP","Mr. Lynn Roberts MD"
"487__M_Right_middle_finger.BMP","Mr. Lynn Roberts MD"
"487__M_Right_ring_finger.BMP","Mr. Lynn Roberts MD"
"487__M_Right_thumb_finger.BMP","Mr. Lynn Roberts MD"
"488__M_Left_index_finger.BMP","Leigh Torp V"
"488__M_Left_little_finger.BMP","Leigh Torp V"
"488__M_Left_middle_finger.BMP","Leigh Torp V"
"488__M_Left_ring_finger.BMP","Leigh Torp V"
"488__M_Left_thumb_finger.BMP","Leigh Torp V"
"488__M_Right_index_finger.BMP","Leigh Torp V"
"488__M_Right_little_finger.BMP","Leigh Torp V"
"488__M_Right_middle_finger.BMP","Leigh Torp V"
"488__M_Right_ring_finger.BMP","Leigh Torp V"
"488__M_Right_thumb_finger.BMP","Leigh Torp V"
"489__M_Left_index_finger.BMP","Fernando Nicolas"
"489__M_Left_little_finger.BMP","Fernando Nicolas"
"489__M_Left_middle_finger.BMP","Fernando Nicolas"
"489__M_Left_ring_finger.BMP","Fernando Nicolas"
"489__M_Left_thumb_finger.BMP","Fernando Nicolas"
"489__M_Right_index_finger.BMP","Fernando Nicolas"
"489__M_Right_little_finger.BMP","Fernando Nicolas"
"489__M_Right_middle_finger.BMP","Fernando Nicolas"
"489__M_Right_ring_finger.BMP","Fernando Nicolas"
"489__M_Right_thumb_finger.BMP","Fernando Nicolas"
"490__M_Left_index_finger.BMP","Alfred Lebsack"
"490__M_Left_little_finger.BMP","Alfred Lebsack"
"490__M_Left_middle_finger.BMP","Alfred Lebsack"
"490__M_Left_ring_finger.BMP","Alfred Lebsack"
"490__M_Left_thumb_finger.BMP","Alfred Lebsack"
"490__M_Right_index_finger.BMP","Alfred Lebsack"
"490__M_Right_little_finger.BMP","Alfred Lebsack"
"490__M_Right_middle_finger.BMP","Alfred Lebsack"
"490__M_Right_ring_finger.BMP","Alfred Lebsack"
"490__M_Right_thumb_finger.BMP","Alfred Lebsack"
"491__M_Left_index_finger.BMP","John Schiller"
"491__M_Left_little_finger.BMP","John Schiller"
"491__M_Left_middle_finger.BMP","John Schiller"
"491__M_Left_ring_finger.BMP","John Schiller"
"491__M_Left_thumb_finger.BMP","John Schiller"
"491__M_Right_index_finger.BMP","John Schiller"
"491__M_Right_little_finger.BMP","John Schiller"
"491__M_Right_middle_finger.BMP","John Schiller"
"491__M_Right_ring_finger.BMP","John Schiller"
"491__M_Right_thumb_finger.BMP","John Schiller"
"492__F_Left_index_finger.BMP","Eunice Wyman-Jenkins"
"492__F_Left_little_finger.BMP","Eunice Wyman-Jenkins"
"492__F_Left_middle_finger.BMP","Eunice Wyman-Jenkins"
"492__F_Left_ring_finger.BMP","Eunice Wyman-Jenkins"
"492__F_Left_thumb_finger.BMP","Eunice Wyman-Jenkins"
"492__F_Right_index_finger.BMP","Eunice Wyman-Jenkins"
"492__F_Right_little_finger.BMP","Eunice Wyman-Jenkins"
"492__F_Right_middle_finger.BMP","Eunice Wyman-Jenkins"
"492__F_Right_ring_finger.BMP","Eunice Wyman-Jenkins"
"492__F_Right_thumb_finger.BMP","Eunice Wyman-Jenkins"
"493__M_Left_index_finger.BMP","Adrian Stamm"
"493__M_Left_little_finger.BMP","Adrian Stamm"
"493__M_Left_middle_finger.BMP","Adrian Stamm"
"493__M_Left_ring_finger.BMP","Adrian Stamm"
"493__M_Left_thumb_finger.BMP","Adrian Stamm"
"493__M_Right_index_finger.BMP","Adrian Stamm"
"493__M_Right_little_finger.BMP","Adrian Stamm"
"493__M_Right_middle_finger.BMP","Adrian Stamm"
"493__M_Right_ring_finger.BMP","Adrian Stamm"
"493__M_Right_thumb_finger.BMP","Adrian Stamm"
"494__F_Left_index_finger.BMP","June Schinner"
"494__F_Left_little_finger.BMP","June Schinner"
"494__F_Left_middle_finger.BMP","June Schinner"
"494__F_Left_ring_finger.BMP","June Schinner"
"494__F_Left_thumb_finger.BMP","June Schinner"
"494__F_Right_index_finger.BMP","June Schinner"
"494__F_Right_little_finger.BMP","June Schinner"
"494__F_Right_middle_finger.BMP","June Schinner"
"494__F_Right_ring_finger.BMP","June Schinner"
"494__F_Right_thumb_finger.BMP","June Schinner"
"495__M_Left_index_finger.BMP","Toby Greenfelder"
"495__M_Left_little_finger.BMP","Toby Greenfelder"
"495__M_Left_middle_finger.BMP","Toby Greenfelder"
"495__M_Left_ring_finger.BMP","Toby Greenfelder"
"495__M_Left_thumb_finger.BMP","Toby Greenfelder"
"495__M_Right_index_finger.BMP","Toby Greenfelder"
"495__M_Right_little_finger.BMP","Toby Greenfelder"
"495__M_Right_middle_finger.BMP","Toby Greenfelder"
"495__M_Right_ring_finger.BMP","Toby Greenfelder"
"495__M_Right_thumb_finger.BMP","Toby Greenfelder"
"496__M_Left_index_finger.BMP","Kristen Friesen"
"496__M_Left_little_finger.BMP","Kristen Friesen"
"496__M_Left_middle_finger.BMP","Kristen Friesen"
"496__M_Left_ring_finger.BMP","Kristen Friesen"
"496__M_Left_thumb_finger.BMP","Kristen Friesen"
"496__M_Right_index_finger.BMP","Kristen Friesen"
"496__M_Right_little_finger.BMP","Kristen Friesen"
"496__M_Right_middle_finger.BMP","Kristen Friesen"
"496__M_Right_ring_finger.BMP","Kristen Friesen"
"496__M_Right_thumb_finger.BMP","Kristen Friesen"
"497__M_Left_index_finger.BMP","Catherine Dach"
"497__M_Left_little_finger.BMP","Catherine Dach"
"497__M_Left_middle_finger.BMP","Catherine Dach"
"497__M_Left_ring_finger.BMP","Catherine Dach"
"497__M_Left_thumb_finger.BMP","Catherine Dach"
"497__M_Right_index_finger.BMP","Catherine Dach"
"497__M_Right_little_finger.BMP","Catherine Dach"
"497__M_Right_middle_finger.BMP","Catherine Dach"
"497__M_Right_ring_finger.BMP","Catherine Dach"
"497__M_Right_thumb_finger.BMP","Catherine Dach"
"498__M_Left_index_finger.BMP","Tamara Howe IV"
"498__M_Left_little_finger.BMP","Tamara Howe IV"
"498__M_Left_middle_finger.BMP","Tamara Howe IV"
"498__M_Left_ring_finger.BMP","Tamara Howe IV"
"498__M_Left_thumb_finger.BMP","Tamara Howe IV"
"498__M_Right_index_finger.BMP","Tamara Howe IV"
"498__M_Right_little_finger.BMP","Tamara Howe IV"
"498__M_Right_middle_finger.BMP","Tamara Howe IV"
"498__M_Right_ring_finger.BMP","Tamara Howe IV"
"498__M_Right_thumb_finger.BMP","Tamara Howe IV"
"499__M_Left_index_finger.BMP","Janice Kreiger"
"499__M_Left_little_finger.BMP","Janice Kreiger"
"499__M_Left_middle_finger.BMP","Janice Kreiger"
"499__M_Left_ring_finger.BMP","Janice Kreiger"
"499__M_Left_thumb_finger.BMP","Janice Kreiger"
"499__M_Right_index_finger.BMP","Janice Kreiger"
"499__M_Right_little_finger.BMP","Janice Kreiger"
"499__M_Right_middle_finger.BMP","Janice Kreiger"
"499__M_Right_ring_finger.BMP","Janice Kreiger"
"499__M_Right_thumb_finger.BMP","Janice Kreiger"
"500__M_Left_index_finger.BMP","Dominick Ferry"
"500__M_Left_little_finger.BMP","Dominick Ferry"
"500__M_Left_middle_finger.BMP","Dominick Ferry"
"500__M_Left_ring_finger.BMP","Dominick Ferry"
"500__M_Left_thumb_finger.BMP","Dominick Ferry"
"500__M_Right_index_finger.BMP","Dominick Ferry"
"500__M_Right_little_finger.BMP","Dominick Ferry"
"500__M_Right_middle_finger.BMP","Dominick Ferry"
"500__M_Right_ring_finger.BMP","Dominick Ferry"
"500__M_Right_thumb_finger.BMP","Dominick Ferry"
"501__M_Left_index_finger.BMP","Dr. Deborah Johnson"
"501__M_Left_little_finger.BMP","Dr. Deborah Johnson"
"501__M_Left_middle_finger.BMP","Dr. Deborah Johnson"
"501__M_Left_ring_finger.BMP","Dr. Deborah Johnson"
"501__M_Left_thumb_finger.BMP","Dr. Deborah Johnson"
"501__M_Right_index_finger.BMP","Dr. Deborah Johnson"
"501__M_Right_little_finger.BMP","Dr. Deborah Johnson"
"501__M_Right_middle_finger.BMP","Dr. Deborah Johnson"
"501__M_Right_ring_finger.BMP","Dr. Deborah Johnson"
"501__M_Right_thumb_finger.BMP","Dr. Deborah Johnson"
"502__F_Left_index_finger.BMP","Mildred Kassulke"
"502__F_Left_little_finger.BMP","Mildred Kassulke"
"502__F_Left_middle_finger.BMP","Mildred Kassulke"
"502__F_Left_ring_finger.BMP","Mildred Kassulke"
"502__F_Left_thumb_finger.BMP","Mildred Kassulke"
"502__F_Right_index_finger.BMP","Mildred Kassulke"
"502__F_Right_little_finger.BMP","Mildred Kassulke"
"502__F_Right_middle_finger.BMP","Mildred Kassulke"
"502__F_Right_ring_finger.BMP","Mildred Kassulke"
"502__F_Right_thumb_finger.BMP","Mildred Kassulke"
"503__M_Left_index_finger.BMP","Marion Bergnaum"
"503__M_Left_little_finger.BMP","Marion Bergnaum"
"503__M_Left_middle_finger.BMP","Marion Bergnaum"
"503__M_Left_ring_finger.BMP","Marion Bergnaum"
"503__M_Left_thumb_finger.BMP","Marion Bergnaum"
"503__M_Right_index_finger.BMP","Marion Bergnaum"
"503__M_Right_little_finger.BMP","Marion Bergnaum"
"503__M_Right_middle_finger.BMP","Marion Bergnaum"
"503__M_Right_ring_finger.BMP","Marion Bergnaum"
"503__M_Right_thumb_finger.BMP","Marion Bergnaum"
"504__M_Left_index_finger.BMP","Elisa Jenkins"
"504__M_Left_little_finger.BMP","Elisa Jenkins"
"504__M_Left_middle_finger.BMP","Elisa Jenkins"
"504__M_Left_ring_finger.BMP","Elisa Jenkins"
"504__M_Left_thumb_finger.BMP","Elisa Jenkins"
"504__M_Right_index_finger.BMP","Elisa Jenkins"
"504__M_Right_little_finger.BMP","Elisa Jenkins"
"504__M_Right_middle_finger.BMP","Elisa Jenkins"
"504__M_Right_ring_finger.BMP","Elisa Jenkins"
"504__M_Right_thumb_finger.BMP","Elisa Jenkins"
"505__M_Left_index_finger.BMP","Antonia Wilkinson"
"505__M_Left_little_finger.BMP","Antonia Wilkinson"
"505__M_Left_middle_finger.BMP","Antonia Wilkinson"
"505__M_Left_ring_finger.BMP","Antonia Wilkinson"
"505__M_Left_thumb_finger.BMP","Antonia Wilkinson"
"505__M_Right_index_finger.BMP","Antonia Wilkinson"
"505__M_Right_little_finger.BMP","Antonia Wilkinson"
"505__M_Right_middle_finger.BMP","Antonia Wilkinson"
"505__M_Right_ring_finger.BMP","Antonia Wilkinson"
"505__M_Right_thumb_finger.BMP","Antonia Wilkinson"
"506__M_Left_index_finger.BMP","Mrs. Lora Crooks"
"506__M_Left_little_finger.BMP","Mrs. Lora Crooks"
"506__M_Left_middle_finger.BMP","Mrs. Lora Crooks"
"506__M_Left_ring_finger.BMP","Mrs. Lora Crooks"
"506__M_Left_thumb_finger.BMP","Mrs. Lora Crooks"
"506__M_Right_index_finger.BMP","Mrs. Lora Crooks"
"506__M_Right_little_finger.BMP","Mrs. Lora Crooks"
"506__M_Right_middle_finger.BMP","Mrs. Lora Crooks"
"506__M_Right_ring_finger.BMP","Mrs. Lora Crooks"
"506__M_Right_thumb_finger.BMP","Mrs. Lora Crooks"
"507__M_Left_index_finger.BMP","Tim Harris"
"507__M_Left_little_finger.BMP","Tim Harris"
"507__M_Left_middle_finger.BMP","Tim Harris"
"507__M_Left_ring_finger.BMP","Tim Harris"
"507__M_Left_thumb_finger.BMP","Tim Harris"
"507__M_Right_index_finger.BMP","Tim Harris"
"507__M_Right_little_finger.BMP","Tim Harris"
"507__M_Right_middle_finger.BMP","Tim Harris"
"507__M_Right_ring_finger.BMP","Tim Harris"
"507__M_Right_thumb_finger.BMP","Tim Harris"
"508__F_Left_index_finger.BMP","Kirk Hoppe"
"508__F_Left_little_finger.BMP","Kirk Hoppe"
"508__F_Left_middle_finger.BMP","Kirk Hoppe"
"508__F_Left_ring_finger.BMP","Kirk Hoppe"
"508__F_Left_thumb_finger.BMP","Kirk Hoppe"
"508__F_Right_index_finger.BMP","Kirk Hoppe"
"508__F_Right_little_finger.BMP","Kirk Hoppe"
"508__F_Right_middle_finger.BMP","Kirk Hoppe"
"508__F_Right_ring_finger.BMP","Kirk Hoppe"
"508__F_Right_thumb_finger.BMP","Kirk Hoppe"
"509__M_Left_index_finger.BMP","Tammy Ruecker"
"509__M_Left_little_finger.BMP","Tammy Ruecker"
"509__M_Left_middle_finger.BMP","Tammy Ruecker"
"509__M_Left_ring_finger.BMP","Tammy Ruecker"
"509__M_Left_thumb_finger.BMP","Tammy Ruecker"
"509__M_Right_index_finger.BMP","Tammy Ruecker"
"509__M_Right_little_finger.BMP","Tammy Ruecker"
"509__M_Right_middle_finger.BMP","Tammy Ruecker"
"509__M_Right_ring_finger.BMP","Tammy Ruecker"
"509__M_Right_thumb_finger.BMP","Tammy Ruecker"
"510__M_Left_index_finger.BMP","Wade Lynch"
"510__M_Left_little_finger.BMP","Wade Lynch"
"510__M_Left_middle_finger.BMP","Wade Lynch"
"510__M_Left_ring_finger.BMP","Wade Lynch"
"510__M_Left_thumb_finger.BMP","Wade Lynch"
"510__M_Right_index_finger.BMP","Wade Lynch"
"510__M_Right_little_finger.BMP","Wade Lynch"
"510__M_Right_middle_finger.BMP","Wade Lynch"
"510__M_Right_ring_finger.BMP","Wade Lynch"
"510__M_Right_thumb_finger.BMP","Wade Lynch"
"511__M_Left_index_finger.BMP","Joann Lakin"
"511__M_Left_little_finger.BMP","Joann Lakin"
"511__M_Left_middle_finger.BMP","Joann Lakin"
"511__M_Left_ring_finger.BMP","Joann Lakin"
"511__M_Left_thumb_finger.BMP","Joann Lakin"
"511__M_Right_index_finger.BMP","Joann Lakin"
"511__M_Right_little_finger.BMP","Joann Lakin"
"511__M_Right_middle_finger.BMP","Joann Lakin"
"511__M_Right_ring_finger.BMP","Joann Lakin"
"511__M_Right_thumb_finger.BMP","Joann Lakin"
"512__M_Left_index_finger.BMP","Eddie Homenick V"
"512__M_Left_little_finger.BMP","Eddie Homenick V"
"512__M_Left_middle_finger.BMP","Eddie Homenick V"
"512__M_Left_ring_finger.BMP","Eddie Homenick V"
"512__M_Left_thumb_finger.BMP","Eddie Homenick V"
"512__M_Right_index_finger.BMP","Eddie Homenick V"
"512__M_Right_little_finger.BMP","Eddie Homenick V"
"512__M_Right_middle_finger.BMP","Eddie Homenick V"
"512__M_Right_ring_finger.BMP","Eddie Homenick V"
"512__M_Right_thumb_finger.BMP","Eddie Homenick V"
"513__M_Left_index_finger.BMP","Nicolas Champlin"
"513__M_Left_little_finger.BMP","Nicolas Champlin"
"513__M_Left_middle_finger.BMP","Nicolas Champlin"
"513__M_Left_ring_finger.BMP","Nicolas Champlin"
"513__M_Left_thumb_finger.BMP","Nicolas Champlin"
"513__M_Right_index_finger.BMP","Nicolas Champlin"
"513__M_Right_little_finger.BMP","Nicolas Champlin"
"513__M_Right_middle_finger.BMP","Nicolas Champlin"
"513__M_Right_ring_finger.BMP","Nicolas Champlin"
"513__M_Right_thumb_finger.BMP","Nicolas Champlin"
"514__F_Left_index_finger.BMP","Irma Donnelly"
"514__F_Left_little_finger.BMP","Irma Donnelly"
"514__F_Left_middle_finger.BMP","Irma Donnelly"
"514__F_Left_ring_finger.BMP","Irma Donnelly"
"514__F_Left_thumb_finger.BMP","Irma Donnelly"
"514__F_Right_index_finger.BMP","Irma Donnelly"
"514__F_Right_little_finger.BMP","Irma Donnelly"
"514__F_Right_middle_finger.BMP","Irma Donnelly"
"514__F_Right_ring_finger.BMP","Irma Donnelly"
"514__F_Right_thumb_finger.BMP","Irma Donnelly"
"515__M_Left_index_finger.BMP","Grant Ward"
"515__M_Left_little_finger.BMP","Grant Ward"
"515__M_Left_middle_finger.BMP","Grant Ward"
"515__M_Left_ring_finger.BMP","Grant Ward"
"515__M_Left_thumb_finger.BMP","Grant Ward"
"515__M_Right_index_finger.BMP","Grant Ward"
"515__M_Right_little_finger.BMP","Grant Ward"
"515__M_Right_middle_finger.BMP","Grant Ward"
"515__M_Right_ring_finger.BMP","Grant Ward"
"515__M_Right_thumb_finger.BMP","Grant Ward"
"516__M_Left_index_finger.BMP","Camille Kris"
"516__M_Left_little_finger.BMP","Camille Kris"
"516__M_Left_middle_finger.BMP","Camille Kris"
"516__M_Left_ring_finger.BMP","Camille Kris"
"516__M_Left_thumb_finger.BMP","Camille Kris"
"516__M_Right_index_finger.BMP","Camille Kris"
"516__M_Right_little_finger.BMP","Camille Kris"
"516__M_Right_middle_finger.BMP","Camille Kris"
"516__M_Right_ring_finger.BMP","Camille Kris"
"516__M_Right_thumb_finger.BMP","Camille Kris"
"517__M_Left_index_finger.BMP","Mr. Jaime Bruen"
"517__M_Left_little_finger.BMP","Mr. Jaime Bruen"
"517__M_Left_middle_finger.BMP","Mr. Jaime Bruen"
"517__M_Left_ring_finger.BMP","Mr. Jaime Bruen"
"517__M_Left_thumb_finger.BMP","Mr. Jaime Bruen"
"517__M_Right_index_finger.BMP","Mr. Jaime Bruen"
"517__M_Right_little_finger.BMP","Mr. Jaime Bruen"
"517__M_Right_middle_finger.BMP","Mr. Jaime Bruen"
"517__M_Right_ring_finger.BMP","Mr. Jaime Bruen"
"517__M_Right_thumb_finger.BMP","Mr. Jaime Bruen"
"518__M_Left_index_finger.BMP","Theresa Kirlin V"
"518__M_Left_little_finger.BMP","Theresa Kirlin V"
"518__M_Left_middle_finger.BMP","Theresa Kirlin V"
"518__M_Left_ring_finger.BMP","Theresa Kirlin V"
"518__M_Left_thumb_finger.BMP","Theresa Kirlin V"
"518__M_Right_index_finger.BMP","Theresa Kirlin V"
"518__M_Right_little_finger.BMP","Theresa Kirlin V"
"518__M_Right_middle_finger.BMP","Theresa Kirlin V"
"518__M_Right_ring_finger.BMP","Theresa Kirlin V"
"518__M_Right_thumb_finger.BMP","Theresa Kirlin V"
"519__M_Left_index_finger.BMP","Nicolas Padberg"
"519__M_Left_little_finger.BMP","Nicolas Padberg"
"519__M_Left_middle_finger.BMP","Nicolas Padberg"
"519__M_Left_ring_finger.BMP","Nicolas Padberg"
"519__M_Left_thumb_finger.BMP","Nicolas Padberg"
"519__M_Right_index_finger.BMP","Nicolas Padberg"
"519__M_Right_little_finger.BMP","Nicolas Padberg"
"519__M_Right_middle_finger.BMP","Nicolas Padberg"
"519__M_Right_ring_finger.BMP","Nicolas Padberg"
"519__M_Right_thumb_finger.BMP","Nicolas Padberg"
"520__M_Left_index_finger.BMP","Kristie Pfannerstill MD"
"520__M_Left_little_finger.BMP","Kristie Pfannerstill MD"
"520__M_Left_middle_finger.BMP","Kristie Pfannerstill MD"
"520__M_Left_ring_finger.BMP","Kristie Pfannerstill MD"
"520__M_Left_thumb_finger.BMP","Kristie Pfannerstill MD"
"520__M_Right_index_finger.BMP","Kristie Pfannerstill MD"
"520__M_Right_little_finger.BMP","Kristie Pfannerstill MD"
"520__M_Right_middle_finger.BMP","Kristie Pfannerstill MD"
"520__M_Right_ring_finger.BMP","Kristie Pfannerstill MD"
"520__M_Right_thumb_finger.BMP","Kristie Pfannerstill MD"
"521__M_Left_index_finger.BMP","Tracy Hills"
"521__M_Left_little_finger.BMP","Tracy Hills"
"521__M_Left_middle_finger.BMP","Tracy Hills"
"521__M_Left_ring_finger.BMP","Tracy Hills"
"521__M_Left_thumb_finger.BMP","Tracy Hills"
"521__M_Right_index_finger.BMP","Tracy Hills"
"521__M_Right_little_finger.BMP","Tracy Hills"
"521__M_Right_middle_finger.BMP","Tracy Hills"
"521__M_Right_ring_finger.BMP","Tracy Hills"
"521__M_Right_thumb_finger.BMP","Tracy Hills"
"522__M_Left_index_finger.BMP","Anthony Walker"
"522__M_Left_little_finger.BMP","Anthony Walker"
"522__M_Left_middle_finger.BMP","Anthony Walker"
"522__M_Left_ring_finger.BMP","Anthony Walker"
"522__M_Left_thumb_finger.BMP","Anthony Walker"
"522__M_Right_index_finger.BMP","Anthony Walker"
"522__M_Right_little_finger.BMP","Anthony Walker"
"522__M_Right_middle_finger.BMP","Anthony Walker"
"522__M_Right_ring_finger.BMP","Anthony Walker"
"522__M_Right_thumb_finger.BMP","Anthony Walker"
"523__F_Left_index_finger.BMP","Yvette Torphy"
"523__F_Left_little_finger.BMP","Yvette Torphy"
"523__F_Left_middle_finger.BMP","Yvette Torphy"
"523__F_Left_ring_finger.BMP","Yvette Torphy"
"523__F_Left_thumb_finger.BMP","Yvette Torphy"
"523__F_Right_index_finger.BMP","Yvette Torphy"
"523__F_Right_little_finger.BMP","Yvette Torphy"
"523__F_Right_middle_finger.BMP","Yvette Torphy"
"523__F_Right_ring_finger.BMP","Yvette Torphy"
"523__F_Right_thumb_finger.BMP","Yvette Torphy"
"524__M_Left_index_finger.BMP","Neil Oberbrunner"
"524__M_Left_little_finger.BMP","Neil Oberbrunner"
"524__M_Left_middle_finger.BMP","Neil Oberbrunner"
"524__M_Left_ring_finger.BMP","Neil Oberbrunner"
"524__M_Left_thumb_finger.BMP","Neil Oberbrunner"
"524__M_Right_index_finger.BMP","Neil Oberbrunner"
"524__M_Right_little_finger.BMP","Neil Oberbrunner"
"524__M_Right_middle_finger.BMP","Neil Oberbrunner"
"524__M_Right_ring_finger.BMP","Neil Oberbrunner"
"524__M_Right_thumb_finger.BMP","Neil Oberbrunner"
"525__M_Left_index_finger.BMP","Jody Koelpin-Huels"
"525__M_Left_little_finger.BMP","Jody Koelpin-Huels"
"525__M_Left_middle_finger.BMP","Jody Koelpin-Huels"
"525__M_Left_ring_finger.BMP","Jody Koelpin-Huels"
"525__M_Left_thumb_finger.BMP","Jody Koelpin-Huels"
"525__M_Right_index_finger.BMP","Jody Koelpin-Huels"
"525__M_Right_little_finger.BMP","Jody Koelpin-Huels"
"525__M_Right_middle_finger.BMP","Jody Koelpin-Huels"
"525__M_Right_ring_finger.BMP","Jody Koelpin-Huels"
"525__M_Right_thumb_finger.BMP","Jody Koelpin-Huels"
"526__F_Left_index_finger.BMP","Felix Connelly"
"526__F_Left_little_finger.BMP","Felix Connelly"
"526__F_Left_middle_finger.BMP","Felix Connelly"
